player_id,market_value_in_eur,log_market_value,valuation_date,current_club_name,comp_id
351809,40000000,17.50439003707821,2024-06-07,Real Sociedad,ES1
351816,30000000,17.216707972959764,2024-06-05,AC Milan,IT1
351843,1500000,14.220976332738882,2024-06-03,Le Havre AC,FR1
351955,6000000,15.607270193858982,2024-06-05,US Lecce,IT1
352041,6000000,15.607270193858982,2024-06-03,Olympique Lyon,FR1
352392,3000000,14.914123179965662,2024-06-03,RC Strasbourg Alsace,FR1
352393,500000,13.122365377402328,2023-10-25,Without Club,FR1
352567,800000,13.592368256649284,2023-09-15,Deportes Tolima,ES1
353032,5000000,15.424948670398354,2024-06-07,Getafe CF,ES1
353096,50000,10.819798284210286,2023-10-13,UD San Fernando,ES1
353365,1500000,14.220976332738882,2024-06-03,FC Nantes,FR1
353366,50000000,17.72753358339242,2024-06-05,Inter Milan,IT1
353395,900000,13.710151153416941,2023-10-25,Without Club,FR1
353399,10000000,16.118095750958314,2024-06-03,Stade Brestois 29,FR1
353403,3000000,14.914123179965662,2024-06-03,FC Nantes,FR1
353404,3000000,14.914123179965662,2024-06-11,AJ Auxerre,FR1
353796,3500000,15.068273812173887,2024-06-05,US Salernitana 1919,IT1
353826,2000000,14.508658238524095,2024-05-29,FC Augsburg,L1
353892,30000000,17.216707972959764,2024-05-29,VfB Stuttgart,L1
353934,25000,10.12667110305036,2023-11-24,Turun Palloseura,FR1
353948,7000000,15.76142084987672,2024-05-29,1.FC Union Berlin,L1
354335,400000,12.899222326086994,2023-12-13,SM Caen,FR1
354352,4000000,15.201805169084134,2024-06-03,RC Strasbourg Alsace,FR1
354361,27000000,17.11134746100564,2024-06-05,SSC Napoli,IT1
354362,35000000,17.370858648025116,2024-05-27,Tottenham Hotspur,GB1
354482,4000000,15.201805169084134,2024-06-03,Olympique Marseille,FR1
354666,5000000,15.424948670398354,2024-06-03,Clermont Foot 63,FR1
354697,400000,12.899222326086994,2023-10-13,CD Mirandés,ES1
354726,3000000,14.914123179965662,2024-06-03,RC Lens,FR1
354814,7000000,15.76142084987672,2024-06-05,ACF Fiorentina,IT1
354909,2000000,14.508658238524095,2024-06-03,Venezia FC,IT1
355104,1000000,13.815511557963774,2024-06-05,AC Monza,IT1
355369,4000000,15.201805169084134,2024-05-29,Borussia Mönchengladbach,L1
355627,7000000,15.76142084987672,2024-06-03,Stade Reims,FR1
355628,22000000,16.906553056777135,2024-06-07,Real Sociedad,ES1
355689,1500000,14.220976332738882,2024-06-07,UD Las Palmas,ES1
355816,12000000,16.300417291085605,2024-05-29,Borussia Mönchengladbach,L1
355861,13000000,16.380459992348886,2024-05-27,Everton FC,GB1
355915,60000000,17.909855136853043,2024-05-27,Tottenham Hotspur,GB1
356118,300000,12.611541086966115,2023-09-13,IFK Göteborg,L1
356141,18000000,16.705882371415992,2024-06-05,SS Lazio,IT1
356197,5000000,15.424948670398354,2024-06-07,Villarreal CF,ES1
356640,500000,13.122365377402328,2023-10-19,SG Dynamo Dresden,L1
357003,3000000,14.914123179965662,2024-06-05,US Sassuolo,IT1
357047,4000000,15.201805169084134,2024-06-11,AS Saint-Étienne,FR1
357072,4000000,15.201805169084134,2024-06-07,Granada CF,ES1
357117,9000000,16.012735246411598,2024-06-03,FC Nantes,FR1
357119,45000000,17.622173069956816,2024-05-27,Liverpool FC,GB1
357147,35000000,17.370858648025116,2024-05-27,Manchester United,GB1
357156,15000000,16.52356082573315,2024-05-29,1.FC Union Berlin,L1
357158,2400000,14.690979711984754,2024-06-05,Hellas Verona,IT1
357164,90000000,18.31532023940565,2024-06-05,AC Milan,IT1
357233,17000000,16.648723960844016,2024-05-29,1.FSV Mainz 05,L1
357397,250000,12.429220196836383,2023-11-29,South Georgia Tormenta FC,GB1
357498,65000000,17.989897843244528,2024-06-05,Juventus FC,IT1
357565,120000000,18.603002309079653,2024-05-27,Manchester City,GB1
357622,750000,13.527829818844937,2024-06-03,Brescia Calcio (- 2025),IT1
357658,3500000,15.068273812173887,2024-05-27,AFC Bournemouth,GB1
357662,120000000,18.603002309079653,2024-05-27,Arsenal FC,GB1
357796,5000000,15.424948670398354,2024-06-05,US Salernitana 1919,IT1
357884,1800000,14.403297778421795,2024-06-24,RCD Espanyol Barcelona,ES1
357885,14000000,16.454567959008102,2024-06-07,Real Betis Balompié,ES1
357992,15000000,16.52356082573315,2024-06-05,Torino FC,IT1
357995,1000000,13.815511557963774,2024-06-05,AC Monza,IT1
358003,1800000,14.403297778421795,2024-06-03,Pisa Sporting Club,IT1
358008,6000000,15.607270193858982,2024-06-05,Cagliari Calcio,IT1
358032,12000000,16.300417291085605,2024-06-05,SSC Napoli,IT1
358115,1600000,14.285514812209815,2024-06-24,Real Valladolid CF,ES1
358166,5000000,15.424948670398354,2024-06-05,Cagliari Calcio,IT1
358250,4000000,15.201805169084134,2024-06-07,Celta de Vigo,ES1
358504,18000000,16.705882371415992,2024-05-29,SC Freiburg,L1
358870,500000,13.122365377402328,2023-10-20,Fortuna Düsseldorf,L1
359199,900000,13.710151153416941,2024-05-24,Swansea City,GB1
360518,50000000,17.72753358339242,2024-06-05,Atalanta BC,IT1
360667,250000,12.429220196836383,2023-10-19,SV Waldhof Mannheim,FR1
361065,6500000,15.687312888712007,2024-06-05,Atalanta BC,IT1
361093,45000000,17.622173069956816,2024-05-27,Newcastle United,GB1
361254,2500000,14.731801689838349,2024-06-07,Sevilla FC,ES1
361260,10000000,16.118095750958314,2024-05-29,TSG 1899 Hoffenheim,L1
361914,35000000,17.370858648025116,2024-05-27,West Ham United,GB1
362086,8000000,15.894952224644102,2024-06-07,Rayo Vallecano,ES1
362108,5000000,15.424948670398354,2024-06-03,LOSC Lille,FR1
362344,250000,12.429220196836383,2023-11-10,HFX Wanderers FC,IT1
362746,200000,12.206077645517674,2023-10-20,Manisa FK,L1
362842,15000000,16.52356082573315,2024-06-05,ACF Fiorentina,IT1
362977,7500000,15.830413711839864,2024-05-29,1.FC Union Berlin,L1
363057,2500000,14.731801689838349,2024-06-11,FC Girondins Bordeaux,FR1
363205,65000000,17.989897843244528,2024-05-27,Arsenal FC,GB1
363803,150000,11.918397239722838,2023-10-26,Al-Qaisumah FC,IT1
364133,3000000,14.914123179965662,2024-06-05,Torino FC,IT1
364135,14000000,16.454567959008102,2024-06-05,Juventus FC,IT1
364232,1000000,13.815511557963774,2024-06-11,AS Saint-Étienne,FR1
364258,5500000,15.520258832020865,2024-05-29,VfL Bochum,L1
364409,3000000,14.914123179965662,2024-05-27,Luton Town,GB1
364525,300000,12.611541086966115,2023-10-20,Boluspor,FR1
364603,2000000,14.508658238524095,2024-06-07,CA Osasuna,ES1
364857,4000000,15.201805169084134,2024-06-03,Montpellier HSC,FR1
365108,14000000,16.454567959008102,2024-06-05,Bologna FC 1909,IT1
365172,15000000,16.52356082573315,2023-10-27,Leicester City,GB1
366045,2000000,14.508658238524095,2024-06-03,FC Metz,FR1
366729,2000000,14.508658238524095,2024-05-24,Sunderland AFC,GB1
366930,10000000,16.118095750958314,2024-05-27,Manchester City,GB1
366948,1500000,14.220976332738882,2024-06-07,Celta de Vigo,ES1
367284,8000000,15.894952224644102,2024-06-05,SSC Napoli,IT1
367464,5000000,15.424948670398354,2024-06-07,UD Almería,ES1
367466,6000000,15.607270193858982,2024-06-07,Valencia CF,ES1
367992,8000000,15.894952224644102,2024-06-05,Bologna FC 1909,IT1
368482,16000000,16.588099342704055,2024-06-05,Bologna FC 1909,IT1
368559,1200000,13.997832948091215,2023-10-11,Pisa Sporting Club,IT1
368629,400000,12.899222326086994,2024-05-27,Luton Town,GB1
368635,200000,12.206077645517674,2023-10-13,UD San Sebastián de los Reyes,ES1
368860,225000,12.323860125621126,2023-10-19,Rot-Weiss Essen,L1
368887,60000000,17.909855136853043,2024-05-29,RB Leipzig,L1
368891,20000000,16.811242881518265,2024-06-03,Stade Rennais FC,FR1
369081,120000000,18.603002309079653,2024-06-07,Real Madrid,ES1
369258,200000,12.206077645517674,2024-05-29,SV Werder Bremen,L1
369267,2500000,14.731801689838349,2024-06-03,Clermont Foot 63,FR1
369567,5000000,15.424948670398354,2024-05-29,Eintracht Frankfurt,L1
369674,14000000,16.454567959008102,2024-05-29,VfL Wolfsburg,L1
369684,10000000,16.118095750958314,2024-06-05,AS Roma,IT1
369962,14000000,16.454567959008102,2024-05-24,Leeds United,GB1
370683,9000000,16.012735246411598,2024-05-29,1.FSV Mainz 05,L1
370701,700000,13.45883704259595,2024-06-05,Frosinone Calcio,IT1
370789,20000000,16.811242881518265,2024-05-29,Borussia Dortmund,L1
370791,8000000,15.894952224644102,2024-06-03,OGC Nice,FR1
370833,2800000,14.845130332288226,2023-12-21,Hull City,GB1
370846,12000000,16.300417291085605,2024-06-05,Juventus FC,IT1
370998,1800000,14.403297778421795,2024-05-29,SV Darmstadt 98,L1
371000,1000000,13.815511557963774,2023-12-14,FC Augsburg,L1
371003,350000,12.765691290604371,2024-06-11,ESTAC Troyes,FR1
371013,2000000,14.508658238524095,2024-05-24,Hull City,GB1
371021,7000000,15.76142084987672,2024-05-27,Burnley FC,GB1
371141,2500000,14.731801689838349,2024-05-29,TSG 1899 Hoffenheim,L1
371142,700000,13.45883704259595,2023-12-15,Hertha BSC,L1
371148,500000,13.122365377402328,2024-06-11,EA Guingamp,FR1
371149,25000000,17.034386422832473,2024-06-05,AS Roma,IT1
371371,4500000,15.319588176962746,2024-06-05,US Sassuolo,IT1
371436,1500000,14.220976332738882,2024-05-24,Watford FC,GB1
371814,3500000,15.068273812173887,2024-05-24,Cardiff City,GB1
371816,1200000,13.997832948091215,2024-06-03,Montpellier HSC,FR1
371851,10000000,16.118095750958314,2024-06-05,Udinese Calcio,IT1
371967,1500000,14.220976332738882,2023-07-25,Cruzeiro Esporte Clube,IT1
371998,180000000,19.00846741441004,2024-06-07,Real Madrid,ES1
372051,900000,13.710151153416941,2024-06-24,Elche CF,ES1
372246,20000000,16.811242881518265,2024-06-03,Paris Saint-Germain,FR1
372445,2000000,14.508658238524095,2024-06-05,Hellas Verona,IT1
372711,15000000,16.52356082573315,2024-06-03,Olympique Marseille,FR1
372712,6000000,15.607270193858982,2024-06-03,RC Strasbourg Alsace,FR1
372713,1800000,14.403297778421795,2024-06-11,AJ Auxerre,FR1
372720,750000,13.527829818844937,2023-10-11,Venezia FC,IT1
373353,300000,12.611541086966115,2023-10-13,Real Murcia CF,ES1
373373,15000000,16.52356082573315,2024-06-05,ACF Fiorentina,IT1
373433,4000000,15.201805169084134,2024-06-03,Olympique Lyon,FR1
373714,3000000,14.914123179965662,2023-12-18,RC Lens,FR1
373876,750000,13.527829818844937,2024-06-06,Eintracht Braunschweig,L1
374040,1500000,14.220976332738882,2024-06-11,Paris FC,FR1
374139,5000000,15.424948670398354,2024-05-24,Leeds United,GB1
374954,6500000,15.687312888712007,2024-05-29,FC Augsburg,L1
375137,8000000,15.894952224644102,2024-06-03,AS Monaco,FR1
375382,15000000,16.52356082573315,2024-06-07,Valencia CF,ES1
375391,1500000,14.220976332738882,2024-06-03,FC Metz,FR1
375816,1400000,14.151983508870947,2023-10-11,UC Sampdoria,IT1
375877,2800000,14.845130332288226,2024-05-24,Watford FC,GB1
375885,30000000,17.216707972959764,2024-05-27,Nottingham Forest,GB1
376514,15000000,16.52356082573315,2024-06-05,SSC Napoli,IT1
376588,2000000,14.508658238524095,2023-12-22,Granada CF,ES1
376856,500000,13.122365377402328,2023-12-19,Brentford FC,GB1
377042,8500000,15.955576839107596,2024-06-05,Hellas Verona,IT1
377219,1500000,14.220976332738882,2024-06-07,Valencia CF,ES1
377393,10000000,16.118095750958314,2024-06-03,Stade Brestois 29,FR1
377468,18000000,16.705882371415992,2024-05-27,Sheffield United,GB1
378139,3500000,15.068273812173887,2024-06-07,Real Betis Balompié,ES1
378293,25000000,17.034386422832473,2024-06-07,Girona FC,ES1
378710,38000000,17.453096744006448,2024-05-27,Tottenham Hotspur,GB1
378953,5000000,15.424948670398354,2023-12-18,RC Strasbourg Alsace,FR1
379163,1600000,14.285514812209815,2024-06-03,Pisa Sporting Club,IT1
379548,800000,13.592368256649284,2023-10-13,Racing Santander,ES1
379869,2500000,14.731801689838349,2024-06-03,Le Havre AC,FR1
380350,17000000,16.648723960844016,2024-05-27,Brighton & Hove Albion,GB1
380598,6000000,15.607270193858982,2024-06-07,Villarreal CF,ES1
381187,2500000,14.731801689838349,2024-06-03,Le Havre AC,FR1
381250,75000,11.225256725762893,2023-10-04,FSV Zwickau,L1
381362,2500000,14.731801689838349,2023-10-27,Stoke City,GB1
381469,1000000,13.815511557963774,2024-05-27,Fulham FC,GB1
381753,5000000,15.424948670398354,2024-05-24,Leeds United,GB1
381794,450000,13.017005083966255,2023-10-11,AS Cittadella,IT1
381950,12000000,16.300417291085605,2024-06-05,Bologna FC 1909,IT1
381963,12000000,16.300417291085605,2024-05-27,Burnley FC,GB1
381967,15000000,16.52356082573315,2024-05-27,Luton Town,GB1
382478,5000000,15.424948670398354,2024-05-29,VfL Wolfsburg,L1
382554,2500000,14.731801689838349,2023-10-27,Stoke City,GB1
383109,1500000,14.220976332738882,2023-10-27,Norwich City,GB1
384060,2500000,14.731801689838349,2024-06-03,FC Nantes,FR1
384461,10000000,16.118095750958314,2024-05-27,Brighton & Hove Albion,GB1
384553,2000000,14.508658238524095,2024-05-29,1.FC Köln,L1
384593,3500000,15.068273812173887,2024-06-03,OGC Nice,FR1
384745,1500000,14.220976332738882,2023-10-20,1.FC Kaiserslautern,L1
384859,3000000,14.914123179965662,2024-06-05,Hellas Verona,IT1
385105,3500000,15.068273812173887,2024-06-03,FC Toulouse,FR1
385394,5000000,15.424948670398354,2024-06-05,Cagliari Calcio,IT1
385396,150000,11.918397239722838,2023-10-13,Hércules CF,ES1
385412,250000,12.429220196836383,2024-05-27,Sheffield United,GB1
385518,1200000,13.997832948091215,2024-06-06,SpVgg Greuther Fürth,L1
385817,700000,13.45883704259595,2024-06-03,RC Strasbourg Alsace,FR1
385848,350000,12.765691290604371,2024-05-24,Ipswich Town,GB1
386047,40000000,17.50439003707821,2024-05-27,Chelsea FC,GB1
386057,2000000,14.508658238524095,2024-06-03,FC Lorient,FR1
386109,200000,12.206077645517674,2023-10-19,MSV Duisburg,L1
386196,300000,12.611541086966115,2023-11-29,FK Riteriai,ES1
386446,35000000,17.370858648025116,2024-06-05,Torino FC,IT1
386455,6000000,15.607270193858982,2024-06-05,ACF Fiorentina,IT1
386552,3500000,15.068273812173887,2024-06-05,US Salernitana 1919,IT1
386685,900000,13.710151153416941,2024-06-06,Hamburger SV,L1
386726,10000000,16.118095750958314,2024-06-03,LOSC Lille,FR1
386786,1500000,14.220976332738882,2024-06-06,FC Schalke 04,L1
386967,2000000,14.508658238524095,2024-06-03,Spezia Calcio,IT1
387047,17000000,16.648723960844016,2024-05-29,1.FC Union Berlin,L1
387106,20000000,16.811242881518265,2024-05-29,VfL Wolfsburg,L1
387129,1500000,14.220976332738882,2024-06-24,Sporting Gijón,ES1
387191,2000000,14.508658238524095,2024-05-27,Luton Town,GB1
387234,2500000,14.731801689838349,2024-06-05,FC Empoli,IT1
387626,42000000,17.553180200057167,2024-05-27,Aston Villa,GB1
387687,3000000,14.914123179965662,2024-06-07,UD Almería,ES1
388029,700000,13.45883704259595,2023-10-20,1.FC Magdeburg,L1
388125,2200000,14.603968372873895,2024-06-24,Real Valladolid CF,ES1
388160,1200000,13.997832948091215,2024-05-29,SV Darmstadt 98,L1
388165,28000000,17.147715103853763,2024-05-27,Brentford FC,GB1
388198,40000000,17.50439003707821,2024-05-29,Borussia Dortmund,L1
388266,4000000,15.201805169084134,2023-12-18,FC Metz,FR1
388294,2500000,14.731801689838349,2024-05-29,1.FC Heidenheim 1846,L1
388363,3000000,14.914123179965662,2024-05-29,FC Augsburg,L1
388409,3000000,14.914123179965662,2024-06-06,Holstein Kiel,L1
388513,800000,13.592368256649284,2024-05-29,Borussia Dortmund,L1
388516,8000000,15.894952224644102,2024-06-05,Genoa CFC,IT1
388545,2500000,14.731801689838349,2024-06-07,Granada CF,ES1
388815,500000,13.122365377402328,2023-10-19,SC Verl,L1
389079,500000,13.122365377402328,2023-10-25,Without Club,L1
389253,7000000,15.76142084987672,2024-05-27,Sheffield United,GB1
389441,300000,12.611541086966115,2023-09-28,FC Botosani,FR1
389837,14000000,16.454567959008102,2024-06-05,SS Lazio,IT1
390177,4500000,15.319588176962746,2024-06-05,US Sassuolo,IT1
390304,1000000,13.815511557963774,2024-06-05,Bologna FC 1909,IT1
390664,1000000,13.815511557963774,2024-05-24,Norwich City,GB1
390688,2500000,14.731801689838349,2024-06-07,Getafe CF,ES1
390823,800000,13.592368256649284,2024-06-07,UD Las Palmas,ES1
391004,20000000,16.811242881518265,2024-05-29,VfL Wolfsburg,L1
391005,10000000,16.118095750958314,2024-05-27,Brentford FC,GB1
391065,17000000,16.648723960844016,2024-06-05,SSC Napoli,IT1
391376,1200000,13.997832948091215,2024-06-11,AS Saint-Étienne,FR1
391719,1800000,14.403297778421795,2023-12-20,Udinese Calcio,IT1
391720,1000000,13.815511557963774,2024-06-03,FC Lorient,FR1
391742,2000000,14.508658238524095,2024-05-29,FC Augsburg,L1
391780,3000000,14.914123179965662,2023-12-15,Hannover 96,L1
391931,250000,12.429220196836383,2023-10-26,KF Skënderbeu,IT1
392085,20000000,16.811242881518265,2024-05-27,Aston Villa,GB1
392139,200000,12.206077645517674,2023-10-12,SpVgg Greuther Fürth II,L1
392163,5000000,15.424948670398354,2024-05-29,SC Freiburg,L1
392179,7000000,15.76142084987672,2024-05-27,Burnley FC,GB1
392516,4500000,15.319588176962746,2024-06-05,US Lecce,IT1
392538,10000000,16.118095750958314,2024-06-05,AC Milan,IT1
392569,2500000,14.731801689838349,2024-06-05,Cagliari Calcio,IT1
392570,1100000,13.910821646859095,2024-06-03,Como 1907,IT1
392591,8000000,15.894952224644102,2024-05-27,Luton Town,GB1
392710,5000000,15.424948670398354,2024-05-29,1.FC Heidenheim 1846,L1
392757,38000000,17.453096744006448,2024-05-27,Crystal Palace,GB1
392763,900000,13.710151153416941,2023-12-21,Leeds United,GB1
392765,22000000,16.906553056777135,2024-05-27,Arsenal FC,GB1
392768,18000000,16.705882371415992,2024-05-27,Nottingham Forest,GB1
392770,25000000,17.034386422832473,2024-06-03,LOSC Lille,FR1
392771,16000000,16.588099342704055,2024-05-24,Leeds United,GB1
392775,10000000,16.118095750958314,2024-05-27,Tottenham Hotspur,GB1
392777,1200000,13.997832948091215,2023-12-21,Cardiff City,GB1
392881,2300000,14.648420115681892,2024-06-03,Venezia FC,IT1
392956,4500000,15.319588176962746,2024-06-03,Parma Calcio 1913,IT1
392959,18000000,16.705882371415992,2024-06-05,AC Monza,IT1
392964,4200000,15.250595321348806,2024-05-24,Middlesbrough FC,GB1
392966,3000000,14.914123179965662,2024-06-05,Frosinone Calcio,IT1
393238,10000000,16.118095750958314,2024-06-03,FC Toulouse,FR1
393323,12000000,16.300417291085605,2024-05-29,1.FC Union Berlin,L1
393325,14000000,16.454567959008102,2024-05-24,Norwich City,GB1
393487,1300000,14.077875591662238,2023-10-11,Modena FC,IT1
393493,100000,11.51293546492023,2023-10-26,FC Dinamo City,IT1
393512,4000000,15.201805169084134,2024-05-29,SV Werder Bremen,L1
393621,6000000,15.607270193858982,2024-06-03,FC Nantes,FR1
394033,500000,13.122365377402328,2024-05-29,1.FC Heidenheim 1846,L1
394285,1000000,13.815511557963774,2024-06-24,Sporting Gijón,ES1
394296,175000,12.07254696717504,2023-07-04,Without Club,IT1
394300,35000000,17.370858648025116,2024-06-05,Inter Milan,IT1
394304,400000,12.899222326086994,2023-10-11,AC Reggiana 1919,IT1
394327,38000000,17.453096744006448,2024-05-27,Aston Villa,GB1
394346,1100000,13.910821646859095,2024-06-05,US Salernitana 1919,IT1
394694,2000000,14.508658238524095,2024-06-07,Granada CF,ES1
394906,500000,13.122365377402328,2023-10-27,SC Bastia,FR1
395122,4000000,15.201805169084134,2024-06-24,Real Oviedo,ES1
395236,15000000,16.52356082573315,2024-06-05,AC Milan,IT1
395237,20000000,16.811242881518265,2024-06-03,Olympique Lyon,FR1
395516,55000000,17.822843761378564,2024-05-27,Aston Villa,GB1
395602,400000,12.899222326086994,2024-06-03,Stade Reims,FR1
395674,300000,12.611541086966115,2024-06-03,Stade Brestois 29,FR1
395685,3500000,15.068273812173887,2024-06-03,FC Lorient,FR1
395693,10000000,16.118095750958314,2024-06-05,AS Roma,IT1
395695,2500000,14.731801689838349,2024-06-11,AJ Auxerre,FR1
395697,250000,12.429220196836383,2023-12-18,FC Toulouse,FR1
395805,900000,13.710151153416941,2023-10-11,Brescia Calcio,IT1
396107,250000,12.429220196836383,2023-10-13,CF Fuenlabrada,ES1
396109,600000,13.304686600863562,2023-10-13,Málaga CF,ES1
396115,150000,11.918397239722838,2023-10-13,AD Ceuta FC,ES1
396131,200000,12.206077645517674,2023-11-24,IFK Mariehamn,FR1
396327,150000,11.918397239722838,2023-10-13,SD Tarazona,ES1
396328,600000,13.304686600863562,2024-06-24,CD Leganés,ES1
396340,800000,13.592368256649284,2024-06-24,Levante UD,ES1
396516,900000,13.710151153416941,2024-06-11,Amiens SC,FR1
396638,13000000,16.380459992348886,2024-05-27,Tottenham Hotspur,GB1
396894,2000000,14.508658238524095,2024-06-07,Cádiz CF,ES1
396908,5000000,15.424948670398354,2024-05-24,Leicester City,GB1
397033,38000000,17.453096744006448,2024-05-27,Newcastle United,GB1
397099,800000,13.592368256649284,2023-12-14,VfL Bochum,L1
397171,2500000,14.731801689838349,2024-06-11,AJ Auxerre,FR1
397225,5000000,15.424948670398354,2024-06-05,US Salernitana 1919,IT1
397486,9000000,16.012735246411598,2024-06-03,Parma Calcio 1913,IT1
397676,1800000,14.403297778421795,2024-06-07,Rayo Vallecano,ES1
397896,275000,12.524530013005734,2023-07-10,Club Deportivo Maldonado,ES1
398030,1500000,14.220976332738882,2024-06-05,Frosinone Calcio,IT1
398065,35000000,17.370858648025116,2024-05-27,Newcastle United,GB1
398073,60000000,17.909855136853043,2024-06-03,Paris Saint-Germain,FR1
398131,200000,12.206077645517674,2024-06-07,Valencia CF,ES1
398163,3000000,14.914123179965662,2024-06-07,Granada CF,ES1
398184,30000000,17.216707972959764,2024-06-07,FC Barcelona,ES1
398808,2500000,14.731801689838349,2024-06-07,Granada CF,ES1
399357,500000,13.122365377402328,2023-10-13,FC Andorra,ES1
399383,2500000,14.731801689838349,2024-06-11,AS Saint-Étienne,FR1
399434,20000000,16.811242881518265,2024-05-27,AFC Bournemouth,GB1
399543,3500000,15.068273812173887,2024-06-05,US Lecce,IT1
399551,200000,12.206077645517674,2024-06-14,FC Sochaux-Montbéliard,FR1
399553,350000,12.765691290604371,2024-06-11,Valenciennes FC,FR1
399776,45000000,17.622173069956816,2024-05-27,Aston Villa,GB1
399780,500000,13.122365377402328,2023-12-20,CD Leganés,ES1
399782,25000,10.12667110305036,2023-09-11,Getafe CF B,ES1
400131,2000000,14.508658238524095,2024-06-07,RCD Mallorca,ES1
400485,4000000,15.201805169084134,2024-06-03,LOSC Lille,FR1
400489,20000000,16.811242881518265,2024-05-29,RB Leipzig,L1
400536,9000000,16.012735246411598,2024-05-24,Leicester City,GB1
400546,600000,13.304686600863562,2024-05-29,VfB Stuttgart,L1
400680,3000000,14.914123179965662,2024-06-03,FC Metz,FR1
401173,30000000,17.216707972959764,2024-05-29,Borussia Dortmund,L1
401320,7000000,15.76142084987672,2024-05-27,Burnley FC,GB1
401356,35000000,17.370858648025116,2024-05-27,West Ham United,GB1
401527,5000000,15.424948670398354,2024-05-29,VfL Wolfsburg,L1
401529,17000000,16.648723960844016,2024-06-05,ACF Fiorentina,IT1
401530,60000000,17.909855136853043,2024-06-07,Real Madrid,ES1
401578,45000000,17.622173069956816,2024-05-29,Bayer 04 Leverkusen,L1
401583,1000000,13.815511557963774,2024-06-24,CD Leganés,ES1
401604,4000000,15.201805169084134,2023-10-20,Hertha BSC,GB1
401624,3000000,14.914123179965662,2024-06-07,UD Almería,ES1
401825,25000,10.12667110305036,2023-09-11,El Palo FC,ES1
401920,150000,11.918397239722838,2023-12-05,DSV Leoben,IT1
401922,20000000,16.811242881518265,2024-06-05,AC Milan,IT1
401923,100000000,18.420680753952364,2024-06-05,SSC Napoli,IT1
402004,1800000,14.403297778421795,2024-06-11,Amiens SC,FR1
402008,20000000,16.811242881518265,2024-05-29,RB Leipzig,L1
402733,10000000,16.118095750958314,2024-05-27,Nottingham Forest,GB1
403151,20000000,16.811242881518265,2024-05-27,Chelsea FC,GB1
403564,250000,12.429220196836383,2023-12-21,Norwich City,GB1
403898,13000000,16.380459992348886,2024-05-27,Burnley FC,GB1
404839,25000000,17.034386422832473,2024-06-07,Real Madrid,ES1
404842,28000000,17.147715103853763,2024-05-27,Everton FC,GB1
404950,16000000,16.588099342704055,2024-05-29,RB Leipzig,L1
405313,1000000,13.815511557963774,2024-06-06,Eintracht Braunschweig,L1
405397,9000000,16.012735246411598,2024-06-03,Stade Reims,FR1
405398,50000000,17.72753358339242,2024-06-07,Real Sociedad,ES1
405564,1000000,13.815511557963774,2024-06-24,Levante UD,ES1
405670,4000000,15.201805169084134,2024-06-06,Fortuna Düsseldorf,L1
405676,50000,10.819798284210286,2023-12-19,Persija Jakarta,L1
405686,3000000,14.914123179965662,2024-06-03,Stade Reims,FR1
405687,4000000,15.201805169084134,2024-05-29,1.FSV Mainz 05,L1
405689,1000000,13.815511557963774,2024-05-29,1.FSV Mainz 05,L1
405690,1500000,14.220976332738882,2024-05-29,Borussia Dortmund,L1
405885,25000000,17.034386422832473,2024-06-05,SSC Napoli,IT1
406008,2000000,14.508658238524095,2024-06-11,Angers SCO,FR1
406040,40000000,17.50439003707821,2024-06-05,Atalanta BC,IT1
406556,600000,13.304686600863562,2024-05-27,Brighton & Hove Albion,GB1
406560,3000000,14.914123179965662,2024-05-27,Sheffield United,GB1
406625,110000000,18.5159909328476,2024-06-05,Inter Milan,IT1
406635,150000000,18.826145858727198,2024-05-27,Manchester City,GB1
406638,15000000,16.52356082573315,2024-05-27,Tottenham Hotspur,GB1
406640,20000000,16.811242881518265,2024-05-29,Borussia Dortmund,L1
406773,400000,12.899222326086994,2024-06-24,SD Huesca,ES1
406806,1800000,14.403297778421795,2024-06-05,Genoa CFC,IT1
406973,3000000,14.914123179965662,2024-05-29,VfL Bochum,L1
407021,3000000,14.914123179965662,2024-05-27,Luton Town,GB1
407098,6000000,15.607270193858982,2024-05-29,VfL Wolfsburg,L1
407624,600000,13.304686600863562,2024-06-11,SM Caen,FR1
408471,8000000,15.894952224644102,2024-06-24,RCD Espanyol Barcelona,ES1
408472,400000,12.899222326086994,2023-10-13,CD Castellón,ES1
409153,7000000,15.76142084987672,2024-06-03,Stade Reims,FR1
409485,400000,12.899222326086994,2024-06-11,Valenciennes FC,FR1
409517,5000000,15.424948670398354,2024-05-29,1.FC Union Berlin,L1
410059,400000,12.899222326086994,2023-08-22,Minnesota United FC,FR1
410185,3500000,15.068273812173887,2023-12-18,FC Nantes,FR1
410225,18000000,16.705882371415992,2024-06-03,Olympique Marseille,FR1
410425,35000000,17.370858648025116,2024-05-27,Tottenham Hotspur,GB1
410708,15000000,16.52356082573315,2024-05-24,Leeds United,GB1
411295,50000000,17.72753358339242,2024-06-07,FC Barcelona,ES1
411928,200000,12.206077645517674,2023-07-27,Without Club,ES1
411975,45000000,17.622173069956816,2024-06-07,FC Barcelona,ES1
412041,800000,13.592368256649284,2024-06-24,Real Oviedo,ES1
412045,2000000,14.508658238524095,2024-06-24,RCD Espanyol Barcelona,ES1
412363,110000000,18.5159909328476,2024-06-07,Real Madrid,ES1
412366,7000000,15.76142084987672,2024-06-05,Udinese Calcio,IT1
