player_id,games_played,goals,assists,minutes_played,yellow_cards,red_cards,goals_per_game,minutes_per_game
459665,28,0,1,1400,5,0,0.0,50.0
459763,37,0,0,3330,0,0,0.0,90.0
459988,27,5,1,1272,4,0,0.185,47.1
460245,22,1,0,1789,6,0,0.045,81.3
460939,28,5,2,1636,2,0,0.179,58.4
461607,34,21,5,2705,3,0,0.618,79.6
461617,25,1,1,811,2,0,0.04,32.4
461883,30,1,1,2532,5,0,0.033,84.4
462070,19,0,0,1020,6,0,0.0,53.7
462348,24,4,0,1151,1,0,0.167,48.0
462823,30,5,1,1598,0,0,0.167,53.3
463600,17,0,0,1530,0,0,0.0,90.0
463603,8,0,0,471,2,0,0.0,58.9
463605,18,0,0,1275,1,0,0.0,70.8
463613,31,8,3,2610,1,0,0.258,84.2
463618,35,3,3,2453,2,0,0.086,70.1
463620,24,5,0,1012,0,0,0.208,42.2
463665,35,3,1,2961,1,0,0.086,84.6
464195,13,0,0,659,0,0,0.0,50.7
464469,27,0,0,2113,0,0,0.0,78.3
465555,38,0,0,3420,3,0,0.0,90.0
465717,34,1,4,2805,6,0,0.029,82.5
465830,16,2,1,1430,5,0,0.125,89.4
465967,25,1,1,635,2,0,0.04,25.4
466783,10,0,0,900,0,0,0.0,90.0
466794,34,1,2,2730,6,0,0.029,80.3
466801,24,1,2,1182,3,0,0.042,49.2
466802,32,3,2,2494,0,0,0.094,77.9
466805,25,1,0,1567,6,0,0.04,62.7
466807,1,0,0,8,0,0,0.0,8.0
466810,25,11,0,1085,1,0,0.44,43.4
467434,31,0,4,2639,8,0,0.0,85.1
467437,29,6,1,1677,2,0,0.207,57.8
467563,19,0,0,1347,3,0,0.0,70.9
467623,26,3,2,1372,4,0,0.115,52.8
467632,30,2,4,2498,6,0,0.067,83.3
467992,31,1,4,1297,3,0,0.032,41.8
469050,35,1,2,2972,7,0,0.029,84.9
469669,5,0,0,65,2,0,0.0,13.0
469781,37,0,5,3290,8,0,0.0,88.9
469822,16,3,3,925,3,0,0.188,57.8
470038,33,5,0,2350,2,0,0.152,71.2
470394,17,3,2,1402,5,0,0.176,82.5
470607,34,2,1,1723,6,0,0.059,50.7
470794,8,0,0,415,2,0,0.0,51.9
471055,27,4,1,1655,2,0,0.148,61.3
471936,1,0,0,87,0,0,0.0,87.0
472249,26,3,1,1548,4,0,0.115,59.5
472423,29,2,5,1960,4,0,0.069,67.6
473050,35,8,4,2758,6,0,0.229,78.8
473169,31,7,1,1934,6,0,0.226,62.4
474662,33,1,2,2697,3,0,0.03,81.7
474701,31,5,4,2484,6,0,0.161,80.1
474800,17,0,1,1366,7,0,0.0,80.4
475188,31,8,6,2638,6,0,0.258,85.1
475410,27,2,2,1610,3,0,0.074,59.6
475411,25,0,1,1726,5,0,0.0,69.0
475413,9,0,0,462,1,0,0.0,51.3
475959,18,2,2,1374,2,0,0.111,76.3
476219,1,0,0,43,0,0,0.0,43.0
476701,22,0,0,881,1,0,0.0,40.0
476836,28,4,4,2424,8,0,0.143,86.6
477758,25,0,3,2084,4,0,0.0,83.4
478573,36,5,3,2996,5,0,0.139,83.2
479638,15,0,0,526,2,0,0.0,35.1
479648,34,4,5,2067,2,0,0.118,60.8
479999,33,7,2,1900,1,0,0.212,57.6
480116,35,1,1,2998,4,0,0.029,85.7
480267,24,3,0,1061,2,0,0.125,44.2
480692,32,15,17,2451,5,0,0.469,76.6
480762,18,0,0,1231,0,0,0.0,68.4
480763,13,0,0,936,2,0,0.0,72.0
481513,27,2,2,2274,10,0,0.074,84.2
483046,26,2,4,1855,1,0,0.077,71.3
483348,30,0,0,2056,4,0,0.0,68.5
484547,21,0,2,1040,1,0,0.0,49.5
484988,2,0,0,28,0,0,0.0,14.0
485583,8,0,0,428,0,0,0.0,53.5
485585,30,0,2,1599,2,0,0.0,53.3
485706,25,2,0,1764,3,0,0.08,70.6
485747,4,0,0,187,1,0,0.0,46.8
485960,27,0,1,2252,2,0,0.0,83.4
485963,30,5,2,2143,8,0,0.167,71.4
485965,29,0,1,2303,2,0,0.0,79.4
486031,26,5,0,1471,4,0,0.192,56.6
486046,12,0,0,1051,0,0,0.0,87.6
486049,30,5,7,1786,0,0,0.167,59.5
487465,34,5,6,2643,2,0,0.147,77.7
487469,29,1,7,2121,2,0,0.034,73.1
487474,31,3,5,2098,3,0,0.097,67.7
487843,38,7,2,2346,2,0,0.184,61.7
487850,7,0,0,144,1,0,0.0,20.6
487969,30,1,1,1669,3,0,0.033,55.6
488362,35,3,1,1856,4,0,0.086,53.0
488626,26,0,1,1504,3,0,0.0,57.8
488785,31,2,0,2413,8,0,0.065,77.8
488935,1,0,0,90,0,0,0.0,90.0
488996,8,0,0,140,0,0,0.0,17.5
489359,28,2,0,1318,1,0,0.071,47.1
490384,26,1,1,1798,1,0,0.038,69.2
490423,20,0,1,931,2,0,0.0,46.6
490426,18,0,1,1011,2,0,0.0,56.2
490606,5,0,0,450,1,0,0.0,90.0
490609,4,0,0,291,0,0,0.0,72.8
492319,9,0,0,810,1,0,0.0,90.0
493003,29,4,3,2404,7,0,0.138,82.9
493513,2,0,0,180,0,0,0.0,90.0
493702,10,0,0,260,1,0,0.0,26.0
494237,32,6,0,1159,2,0,0.188,36.2
494880,15,0,0,938,6,0,0.0,62.5
495621,36,2,3,3117,9,0,0.056,86.6
495625,31,1,0,2165,7,0,0.032,69.8
495666,31,1,0,2615,2,0,0.032,84.4
495667,36,6,5,2748,4,0,0.167,76.3
495752,4,0,0,25,0,0,0.0,6.2
495839,15,0,0,1320,3,0,0.0,88.0
496094,28,7,4,1196,5,0,0.25,42.7
496706,29,0,1,2610,3,0,0.0,90.0
496745,18,1,4,884,1,0,0.056,49.1
496857,19,0,0,366,1,0,0.0,19.3
497291,27,1,1,1177,3,0,0.037,43.6
498237,22,1,0,1787,6,0,0.045,81.2
500053,27,11,3,1569,3,0,0.407,58.1
500067,27,1,1,922,0,0,0.037,34.1
500689,21,1,1,916,0,0,0.048,43.6
501418,27,1,1,1084,4,0,0.037,40.1
501709,2,0,0,8,0,0,0.0,4.0
502670,28,8,4,1482,1,0,0.286,52.9
502676,10,0,0,868,0,0,0.0,86.8
502722,22,3,1,1019,1,0,0.136,46.3
502821,26,1,2,1708,5,0,0.038,65.7
503075,28,1,0,1965,5,0,0.036,70.2
503160,30,5,2,2078,2,0,0.167,69.3
503482,25,1,1,1605,1,0,0.04,64.2
503680,37,2,3,3206,6,0,0.054,86.6
503686,29,2,2,2148,4,0,0.069,74.1
503733,26,6,2,1814,3,0,0.231,69.8
503743,37,10,7,3285,7,0,0.27,88.8
503749,28,2,3,1445,3,0,0.071,51.6
503770,30,13,5,2247,4,0,0.433,74.9
503866,11,1,2,596,1,0,0.091,54.2
503871,36,1,0,3089,5,0,0.028,85.8
503881,16,0,0,692,2,0,0.0,43.2
503883,32,0,0,2880,0,0,0.0,90.0
503981,17,0,1,1328,1,0,0.0,78.1
503987,26,3,1,1217,0,0,0.115,46.8
503991,20,1,0,651,1,0,0.05,32.6
504085,1,0,0,13,0,0,0.0,13.0
504148,2,0,0,25,0,0,0.0,12.5
504153,32,2,3,2611,8,0,0.062,81.6
504215,19,1,1,509,1,0,0.053,26.8
504849,25,3,1,1722,5,0,0.12,68.9
505219,38,2,7,3414,12,0,0.053,89.8
505493,8,0,0,534,3,0,0.0,66.8
505653,28,2,6,805,3,0,0.071,28.8
505674,22,5,1,818,2,0,0.227,37.2
506248,36,1,6,2542,9,0,0.028,70.6
507341,35,6,4,2485,4,0,0.171,71.0
507345,6,0,0,204,0,0,0.0,34.0
507486,28,0,1,1429,3,0,0.0,51.0
507496,17,1,0,529,1,0,0.059,31.1
509022,21,2,0,1090,3,0,0.095,51.9
513031,30,0,0,1061,3,0,0.0,35.4
513245,13,0,0,374,2,0,0.0,28.8
514285,21,0,5,1830,1,0,0.0,87.1
514888,34,1,1,1834,2,0,0.029,53.9
515544,38,2,1,3039,9,0,0.053,80.0
516716,26,4,3,2175,5,0,0.154,83.7
517753,33,1,0,2115,3,0,0.03,64.1
517842,21,1,0,843,1,0,0.048,40.1
517894,33,10,4,2503,4,0,0.303,75.8
518505,32,7,9,2379,4,0,0.219,74.3
518644,27,6,1,1226,4,0,0.222,45.4
519872,18,1,1,645,4,0,0.056,35.8
520530,12,0,0,507,2,0,0.0,42.2
520624,29,9,6,2460,6,0,0.31,84.8
520840,21,0,0,1761,5,0,0.0,83.9
521407,33,4,1,1211,3,0,0.121,36.7
521964,35,4,0,2964,4,0,0.114,84.7
522223,25,0,2,576,2,0,0.0,23.0
522784,29,8,3,2090,8,0,0.276,72.1
523318,38,14,2,2278,0,0,0.368,59.9
524000,31,1,0,2563,8,0,0.032,82.7
524010,24,0,0,456,2,0,0.0,19.0
524285,22,0,2,1293,1,0,0.0,58.8
524290,33,10,9,2358,2,0,0.303,71.5
525140,24,3,1,908,1,0,0.125,37.8
525155,25,0,0,2191,2,0,0.0,87.6
525247,21,0,0,1558,4,0,0.0,74.2
525299,28,1,1,1484,0,0,0.036,53.0
525438,2,0,0,180,0,0,0.0,90.0
525578,29,2,1,1994,9,0,0.069,68.8
525704,11,0,1,512,2,0,0.0,46.5
526050,27,3,3,1526,6,0,0.111,56.5
526466,10,0,0,499,1,0,0.0,49.9
526845,34,0,0,3060,1,0,0.0,90.0
527966,35,0,4,2804,9,0,0.0,80.1
527972,2,0,0,50,0,0,0.0,25.0
528181,17,0,0,1530,1,0,0.0,90.0
528833,26,2,2,1022,1,0,0.077,39.3
529895,21,0,0,1253,4,0,0.0,59.7
530173,24,3,0,1389,1,0,0.125,57.9
530298,9,0,0,405,0,0,0.0,45.0
530742,24,1,0,1182,0,0,0.042,49.2
531065,11,1,0,814,1,0,0.091,74.0
531404,35,1,2,2514,3,0,0.029,71.8
531949,13,3,1,842,1,0,0.231,64.8
532775,29,2,1,2396,4,0,0.069,82.6
532776,31,3,2,1082,2,0,0.097,34.9
532826,32,16,7,2471,4,0,0.5,77.2
532937,36,1,0,3217,2,0,0.028,89.4
533295,25,4,3,1634,4,0,0.16,65.4
533354,10,0,0,792,3,0,0.0,79.2
533568,36,2,1,3240,3,0,0.056,90.0
533738,35,6,4,1784,0,0,0.171,51.0
534033,37,2,4,2663,7,0,0.054,72.0
535820,22,1,0,634,3,0,0.045,28.8
535955,23,0,0,1471,5,0,0.0,64.0
536482,27,5,0,1167,3,0,0.185,43.2
536508,33,2,1,2437,5,0,0.061,73.8
536835,32,2,4,2346,2,0,0.062,73.3
537382,29,0,3,1587,5,0,0.0,54.7
537598,29,7,5,2217,2,0,0.241,76.4
537602,20,1,0,994,2,0,0.05,49.7
538006,26,0,0,1686,3,0,0.0,64.8
538079,2,0,0,180,0,0,0.0,90.0
538874,10,2,0,489,0,0,0.2,48.9
538918,36,7,5,2702,6,0,0.194,75.1
538964,23,2,3,804,2,0,0.087,35.0
538971,15,0,1,679,0,0,0.0,45.3
538977,32,3,4,1791,2,0,0.094,56.0
538996,12,0,0,646,5,0,0.0,53.8
538998,14,0,0,374,2,0,0.0,26.7
539134,21,2,1,952,1,0,0.095,45.3
539232,31,2,1,2013,4,0,0.065,64.9
539665,23,0,0,1248,1,0,0.0,54.3
539795,13,3,0,1006,2,0,0.231,77.4
539798,14,0,1,900,1,0,0.0,64.3
540056,24,0,1,933,1,0,0.0,38.9
540333,11,0,0,445,1,0,0.0,40.5
540536,21,5,0,1257,1,0,0.238,59.9
540664,17,1,5,657,1,0,0.059,38.6
540941,33,4,4,2058,0,0,0.121,62.4
541231,32,0,2,2761,2,0,0.0,86.3
541555,30,1,2,2545,7,0,0.033,84.8
541628,7,1,0,165,0,0,0.143,23.6
542452,27,0,0,2353,0,0,0.0,87.1
543051,1,0,0,1,0,0,0.0,1.0
543499,19,2,6,1546,3,0,0.105,81.4
543666,6,0,0,533,0,0,0.0,88.8
543771,15,0,0,1136,3,0,0.0,75.7
543822,17,0,0,850,2,0,0.0,50.0
545332,16,1,1,534,2,0,0.062,33.4
545538,32,5,4,1760,6,0,0.156,55.0
545647,34,2,1,2693,2,0,0.059,79.2
546926,35,0,0,3064,3,0,0.0,87.5
547985,23,1,2,1528,6,0,0.043,66.4
548111,27,2,3,1572,5,0,0.074,58.2
548188,36,4,5,2871,4,0,0.111,79.8
548254,29,1,2,2404,10,0,0.034,82.9
548347,3,0,0,221,0,0,0.0,73.7
548729,4,0,0,69,0,0,0.0,17.2
549027,25,2,5,1351,2,0,0.08,54.0
549378,1,0,0,90,0,0,0.0,90.0
550106,30,4,2,1731,6,0,0.133,57.7
550108,33,2,5,1905,3,0,0.061,57.7
550550,30,6,1,1309,2,0,0.2,43.6
550580,32,3,1,1063,2,0,0.094,33.2
550957,12,0,0,758,2,0,0.0,63.2
551505,33,6,9,2228,4,0,0.182,67.5
552057,5,0,0,37,0,0,0.0,7.4
552425,36,0,4,3029,9,0,0.0,84.1
552472,32,0,1,1032,3,0,0.0,32.2
552955,16,0,2,896,2,0,0.0,56.0
553285,29,8,2,1960,1,0,0.276,67.6
553875,34,1,2,2798,10,0,0.029,82.3
555076,10,0,2,583,0,0,0.0,58.3
555143,17,0,0,448,2,0,0.0,26.4
555500,28,0,2,1598,3,0,0.0,57.1
555820,25,1,0,1460,8,0,0.04,58.4
556385,20,0,1,1342,4,0,0.0,67.1
557057,19,1,1,1007,1,0,0.053,53.0
557149,27,3,4,1522,3,0,0.111,56.4
557407,24,1,5,1179,1,0,0.042,49.1
557459,35,4,1,3043,9,0,0.114,86.9
557612,27,3,2,1229,0,0,0.111,45.5
557613,33,1,6,2532,2,0,0.03,76.7
559263,6,1,0,100,0,0,0.167,16.7
559328,10,4,2,440,3,0,0.4,44.0
559979,23,0,2,1441,10,0,0.0,62.7
560417,26,4,0,1133,3,0,0.154,43.6
560483,13,3,0,367,3,0,0.231,28.2
560593,25,1,2,1694,5,0,0.04,67.8
560705,18,0,1,705,2,0,0.0,39.2
561613,30,0,0,2700,1,0,0.0,90.0
562742,33,0,0,2970,4,0,0.0,90.0
562948,6,0,0,284,0,0,0.0,47.3
563137,32,6,1,1293,1,0,0.188,40.4
563963,12,1,0,1080,3,0,0.083,90.0
564305,38,1,2,3057,4,0,0.026,80.4
564545,29,5,3,2576,7,0,0.172,88.8
564785,32,4,4,2458,9,0,0.125,76.8
565093,38,0,0,3420,3,0,0.0,90.0
565424,20,2,0,774,1,0,0.1,38.7
565821,32,2,2,1063,0,0,0.062,33.2
565822,5,0,0,110,0,0,0.0,22.0
566615,36,1,2,2768,1,0,0.028,76.9
566723,32,15,21,2320,8,0,0.469,72.5
566799,4,0,0,360,0,0,0.0,90.0
566931,29,2,5,1847,5,0,0.069,63.7
567129,30,0,0,1919,5,0,0.0,64.0
567576,38,4,4,3335,8,0,0.105,87.8
568005,7,0,0,137,0,0,0.0,19.6
568006,8,0,0,320,2,0,0.0,40.0
568157,36,2,3,2252,4,0,0.056,62.6
568158,25,0,1,1713,3,0,0.0,68.5
568177,26,10,1,1965,5,0,0.385,75.6
568333,35,0,3,2782,8,0,0.0,79.5
568559,10,0,0,516,0,0,0.0,51.6
568617,7,0,0,619,1,0,0.0,88.4
568693,26,2,4,1389,3,0,0.077,53.4
568696,14,0,2,971,2,0,0.0,69.4
568698,34,8,5,2949,3,0,0.235,86.7
568728,8,0,0,707,0,0,0.0,88.4
568835,27,1,5,1864,3,0,0.037,69.0
569031,5,0,0,134,2,0,0.0,26.8
569033,22,2,0,534,1,0,0.091,24.3
569140,32,12,4,2781,8,0,0.375,86.9
569383,18,1,1,1490,5,0,0.056,82.8
569384,34,1,3,2693,11,0,0.029,79.2
569387,8,1,1,53,0,0,0.125,6.6
569389,33,8,2,2145,5,0,0.242,65.0
569598,33,2,3,2217,4,0,0.061,67.2
569845,26,0,2,1779,7,0,0.0,68.4
569939,29,0,1,1704,8,0,0.0,58.8
570336,3,0,0,13,0,0,0.0,4.3
571020,28,4,0,1804,3,0,0.143,64.4
571271,28,0,1,1665,8,0,0.0,59.5
571604,24,3,1,1817,2,0,0.125,75.7
571607,23,1,2,605,1,0,0.043,26.3
571743,24,1,1,849,0,0,0.042,35.4
572265,20,2,0,528,1,0,0.1,26.4
572326,2,0,0,64,0,0,0.0,32.0
573775,36,10,0,1982,4,0,0.278,55.1
574201,8,1,0,111,1,0,0.125,13.9
574671,34,5,1,2870,4,0,0.147,84.4
575998,26,0,1,1998,5,0,0.0,76.8
576024,29,8,4,1903,2,0,0.276,65.6
576028,27,3,1,1312,2,0,0.111,48.6
576314,36,3,3,3211,9,0,0.083,89.2
578391,17,0,2,976,2,0,0.0,57.4
578392,32,9,9,2037,3,0,0.281,63.7
578419,33,9,1,2451,5,0,0.273,74.3
578421,16,1,2,768,4,0,0.062,48.0
578539,33,1,0,2826,4,0,0.03,85.6
579287,33,2,2,2453,0,0,0.061,74.3
579459,30,1,2,2440,10,0,0.033,81.3
579565,31,1,3,1812,6,0,0.032,58.5
579928,19,7,2,1047,0,0,0.368,55.1
579930,38,7,9,2614,4,0,0.184,68.8
580195,15,3,4,679,1,0,0.2,45.3
580451,29,6,3,1569,0,0,0.207,54.1
580560,22,0,0,1734,3,0,0.0,78.8
580657,18,1,2,495,0,0,0.056,27.5
581326,5,0,0,281,0,0,0.0,56.2
581357,31,3,3,2260,5,0,0.097,72.9
581669,11,0,0,626,1,0,0.0,56.9
581672,5,0,0,107,0,0,0.0,21.4
581678,28,6,4,1918,3,0,0.214,68.5
582664,9,0,1,161,0,0,0.0,17.9
583046,13,2,3,881,0,0,0.154,67.8
583189,32,0,1,1313,0,0,0.0,41.0
583199,14,0,1,289,1,0,0.0,20.6
583255,37,17,4,3205,7,0,0.459,86.6
583404,29,1,3,2135,3,0,0.034,73.6
583510,12,1,0,198,0,0,0.083,16.5
583699,32,5,10,2257,5,0,0.156,70.5
584769,22,0,1,1169,1,0,0.0,53.1
585323,5,0,0,378,0,0,0.0,75.6
585949,37,2,5,3282,2,0,0.054,88.7
585959,28,6,1,1509,4,0,0.214,53.9
585973,27,0,1,2175,4,0,0.0,80.6
585982,34,1,2,1753,6,0,0.029,51.6
586853,35,5,2,2242,5,0,0.143,64.1
586984,15,0,0,593,2,0,0.0,39.5
587002,1,0,0,1,0,0,0.0,1.0
587019,1,0,0,26,0,0,0.0,26.0
588426,35,1,1,3090,3,0,0.029,88.3
588989,23,1,0,1124,1,0,0.043,48.9
590690,21,2,1,1040,1,0,0.095,49.5
591193,11,0,1,349,3,0,0.0,31.7
591916,19,2,0,1629,4,0,0.105,85.7
591949,21,0,0,686,1,0,0.0,32.7
591957,30,0,3,2152,7,0,0.0,71.7
592387,31,0,0,2505,5,0,0.0,80.8
592534,32,0,3,2880,11,0,0.0,90.0
592975,20,0,0,1049,2,0,0.0,52.4
592979,21,2,0,1081,2,0,0.095,51.5
593412,36,6,2,2461,2,0,0.167,68.4
593482,24,5,3,1766,6,0,0.208,73.6
595650,34,4,0,1715,1,0,0.118,50.4
595809,37,9,1,1565,3,0,0.243,42.3
596122,33,1,2,2681,4,0,0.03,81.2
596153,33,5,0,1955,2,0,0.152,59.2
597000,31,2,2,2564,10,0,0.065,82.7
597432,31,3,0,2704,6,0,0.097,87.2
597659,29,3,2,2533,8,0,0.103,87.3
598577,33,5,4,2390,1,0,0.152,72.4
599231,30,9,3,1663,4,0,0.3,55.4
599419,12,0,0,489,0,0,0.0,40.8
599663,5,0,0,88,0,0,0.0,17.6
599733,31,0,1,2581,3,0,0.0,83.3
600041,12,2,1,408,3,0,0.167,34.0
600936,14,0,0,200,1,0,0.0,14.3
601143,21,0,1,652,3,0,0.0,31.0
601883,34,1,7,2865,5,0,0.029,84.3
602105,32,8,6,2460,6,0,0.25,76.9
603675,18,1,0,712,0,0,0.056,39.6
603696,37,4,1,2480,4,0,0.108,67.0
604113,21,1,0,1700,3,0,0.048,81.0
604207,1,0,0,90,1,0,0.0,90.0
605184,23,0,1,1819,5,0,0.0,79.1
605265,23,1,0,1616,0,0,0.043,70.3
605268,31,11,2,1563,0,0,0.355,50.4
605426,3,0,0,270,0,0,0.0,90.0
606718,19,0,0,1427,2,0,0.0,75.1
607034,32,10,3,2060,3,0,0.312,64.4
607223,33,4,12,1786,1,0,0.121,54.1
607224,27,1,4,1231,10,0,0.037,45.6
607226,29,2,1,1270,2,0,0.069,43.8
607720,14,0,0,1110,0,0,0.0,79.3
607854,30,2,1,2235,3,0,0.067,74.5
608172,14,0,1,700,0,0,0.0,50.0
608832,18,1,0,743,0,0,0.056,41.3
609556,24,7,0,811,0,0,0.292,33.8
610083,16,0,0,818,3,0,0.0,51.1
610400,9,0,1,219,1,0,0.0,24.3
610428,4,1,0,40,0,0,0.25,10.0
610442,33,12,6,2762,1,0,0.364,83.7
610622,13,1,0,182,2,0,0.077,14.0
610795,15,0,1,1261,3,0,0.0,84.1
610849,28,1,1,1101,4,0,0.036,39.3
611793,29,0,3,2104,5,0,0.0,72.6
612517,20,0,2,1578,6,0,0.0,78.9
612826,8,1,0,335,1,0,0.125,41.9
613192,26,3,1,1594,2,0,0.115,61.3
613393,20,1,0,858,1,0,0.05,42.9
614258,3,0,0,225,0,0,0.0,75.0
615350,25,0,0,1793,2,0,0.0,71.7
616341,20,4,5,1250,1,0,0.2,62.5
616344,27,5,3,1013,4,0,0.185,37.5
616369,30,3,5,1769,5,0,0.1,59.0
616631,26,0,3,1775,4,0,0.0,68.3
617059,2,0,0,180,0,0,0.0,90.0
617074,36,2,3,2489,8,0,0.056,69.1
617081,34,4,1,1763,2,0,0.118,51.9
617755,11,0,0,814,0,0,0.0,74.0
618341,31,0,0,2482,4,0,0.0,80.1
618472,26,1,0,2177,3,0,0.038,83.7
618494,29,2,2,2524,6,0,0.069,87.0
618809,33,1,2,2818,8,0,0.03,85.4
618813,11,0,0,452,1,0,0.0,41.1
619461,18,1,2,677,3,0,0.056,37.6
620164,37,0,3,1943,1,0,0.0,52.5
620217,29,1,0,2251,5,0,0.034,77.6
620295,32,0,0,2880,1,0,0.0,90.0
620313,15,0,0,1276,5,0,0.0,85.1
620322,34,2,3,2268,3,0,0.059,66.7
620598,8,0,0,376,1,0,0.0,47.0
620696,10,2,0,581,1,0,0.2,58.1
621802,16,1,3,1255,3,0,0.062,78.4
621993,25,1,0,1352,4,0,0.04,54.1
622380,33,6,0,1990,5,0,0.182,60.3
622988,29,2,1,1233,4,0,0.069,42.5
623024,24,0,0,961,2,0,0.0,40.0
623570,32,6,3,2789,2,0,0.188,87.2
623773,33,0,2,2284,2,0,0.0,69.2
624037,33,2,1,2777,2,0,0.061,84.2
624258,15,0,2,933,5,0,0.0,62.2
624690,29,2,3,2459,2,0,0.069,84.8
624942,14,0,2,623,0,0,0.0,44.5
625014,18,0,0,1620,1,0,0.0,90.0
625047,2,0,0,85,1,0,0.0,42.5
625202,27,0,0,2251,7,0,0.0,83.4
625651,36,0,1,2631,7,0,0.0,73.1
625657,1,0,0,90,1,0,0.0,90.0
625660,33,1,5,1730,2,0,0.03,52.4
626724,35,15,8,2674,5,0,0.429,76.4
626913,27,1,2,1250,1,0,0.037,46.3
626953,25,0,2,1984,2,0,0.0,79.4
627228,19,2,3,995,4,0,0.105,52.4
627290,21,1,0,652,3,0,0.048,31.0
627442,30,11,1,1637,2,0,0.367,54.6
627626,23,0,3,524,3,0,0.0,22.8
628365,25,0,0,860,3,0,0.0,34.4
628366,27,1,2,1366,1,0,0.037,50.6
628451,12,0,0,377,0,0,0.0,31.4
628487,1,0,0,90,0,0,0.0,90.0
628498,26,1,0,921,1,0,0.038,35.4
628886,32,7,2,2280,5,0,0.219,71.2
631002,36,7,1,1013,2,0,0.194,28.1
631007,36,2,0,3012,6,0,0.056,83.7
631821,27,9,1,1960,4,0,0.333,72.6
631927,25,2,5,1345,4,0,0.08,53.8
632349,28,4,0,2302,9,0,0.143,82.2
632741,23,3,1,898,1,0,0.13,39.0
632831,28,0,1,1761,3,0,0.0,62.9
632896,24,0,2,1110,2,0,0.0,46.2
633530,17,0,2,1128,3,0,0.0,66.4
633668,29,2,0,1168,2,0,0.069,40.3
633992,36,5,6,2936,5,0,0.139,81.6
634131,31,0,2,2154,6,0,0.0,69.5
634431,27,0,3,1347,7,0,0.0,49.9
635645,24,0,0,1676,5,0,0.0,69.8
636093,8,0,0,610,1,0,0.0,76.2
636688,28,0,2,1875,2,0,0.0,67.0
636695,24,0,1,981,1,0,0.0,40.9
636703,30,6,9,1798,3,0,0.2,59.9
637803,12,0,2,585,0,0,0.0,48.8
638124,14,0,0,759,2,0,0.0,54.2
638793,34,7,1,1821,8,0,0.206,53.6
639712,9,0,0,416,2,0,0.0,46.2
639733,26,2,1,978,7,0,0.077,37.6
640109,29,8,2,2301,5,0,0.276,79.3
640428,29,1,0,1526,2,0,0.034,52.6
640556,14,0,1,1132,0,0,0.0,80.9
641537,18,1,2,784,2,0,0.056,43.6
642002,3,0,0,24,0,0,0.0,8.0
643574,34,1,3,3060,1,0,0.029,90.0
644032,20,0,1,978,1,0,0.0,48.9
644401,36,3,3,1970,1,0,0.083,54.7
644408,26,0,0,1527,3,0,0.0,58.7
644613,5,0,0,81,0,0,0.0,16.2
644771,19,1,0,985,1,0,0.053,51.8
645686,28,0,0,1048,5,0,0.0,37.4
645774,22,3,3,1381,4,0,0.136,62.8
646402,26,3,2,2157,4,0,0.115,83.0
646733,6,1,0,127,0,0,0.167,21.2
646740,11,0,1,574,3,0,0.0,52.2
646747,16,1,3,1123,1,0,0.062,70.2
646750,20,0,0,989,4,0,0.0,49.4
646824,4,0,0,95,0,0,0.0,23.8
646829,15,0,0,833,0,0,0.0,55.5
646991,35,0,0,3150,4,0,0.0,90.0
647280,14,4,1,1204,1,0,0.286,86.0
647435,36,2,6,2433,5,0,0.056,67.6
648020,9,0,0,510,0,0,0.0,56.7
648046,16,3,2,776,1,0,0.188,48.5
648195,36,10,4,3121,10,0,0.278,86.7
649020,20,1,0,1392,4,0,0.05,69.6
649023,2,0,0,135,1,0,0.0,67.5
649026,31,0,1,2716,5,0,0.0,87.6
649490,27,2,0,521,3,0,0.074,19.3
649672,26,1,3,2010,10,0,0.038,77.3
651005,33,3,0,1874,2,0,0.091,56.8
651569,22,0,2,585,1,0,0.0,26.6
651973,13,1,1,374,0,0,0.077,28.8
652054,19,0,0,1324,3,0,0.0,69.7
652061,21,1,0,925,3,0,0.048,44.0
652275,32,8,3,2477,6,0,0.25,77.4
652331,26,2,6,1405,6,0,0.077,54.0
653610,30,6,6,1985,3,0,0.2,66.2
654234,28,6,1,1747,3,0,0.214,62.4
654539,38,1,5,3380,5,0,0.026,88.9
654982,25,4,5,1635,6,0,0.16,65.4
654991,26,3,4,1169,0,0,0.115,45.0
655006,27,4,7,2045,4,0,0.148,75.7
655207,1,0,0,9,0,0,0.0,9.0
655217,23,2,1,1827,2,0,0.087,79.4
655488,30,1,4,1073,3,0,0.033,35.8
656441,3,0,0,42,0,0,0.0,14.0
656681,11,0,2,326,1,0,0.0,29.6
657430,34,7,2,2707,11,0,0.206,79.6
658115,28,1,2,1619,5,0,0.036,57.8
658533,8,0,0,532,2,0,0.0,66.5
658534,17,0,0,308,1,0,0.0,18.1
658536,28,4,3,1520,2,0,0.143,54.3
659089,28,1,0,2387,6,0,0.036,85.2
659459,28,2,0,907,2,0,0.071,32.4
659513,16,0,0,1339,3,0,0.0,83.7
659516,27,0,0,1770,5,0,0.0,65.6
659518,11,0,2,555,1,0,0.0,50.5
659520,20,0,4,588,4,0,0.0,29.4
659542,24,5,2,1249,6,0,0.208,52.0
659543,32,6,5,2497,6,0,0.188,78.0
659648,1,0,0,7,0,0,0.0,7.0
659813,26,1,2,1882,2,0,0.038,72.4
660438,20,9,0,830,5,0,0.45,41.5
660735,1,0,0,9,0,0,0.0,9.0
